PID,KICKER,KGRO,KNET,KTB,KR,KRY
66673,AV-0400,53,35,N,FM-0100,18
66675,AV-0400,62,39,N,DM-0700,23
66696,TG-1500,69,41,N,BK-0500,28
66708,TG-1500,55,35,Y,XX-0000,0
66720,AV-0400,67,53,N,DM-0700,14
66736,TG-1500,62,38,N,DP-0500,24
66748,AV-0400,38,31,N,WW-0300,7
66758,MA-0700,64,41,N,TK-0500,23
66768,SJ-0300,63,55,N,OS-1000,8
66785,MA-0700,62,33,N,TK-0500,29
66797,SJ-0300,69,45,N,RD-1200,24
66821,SJ-0300,63,44,N,RD-1200,19
66833,SJ-0300,53,37,N,RD-1200,16
66861,MA-0700,58,40,N,TK-0500,18
66886,SJ-0300,64,47,N,EM-0900,17
66910,DA-0300,78,58,Y,XX-0000,0
66948,BC-2300,78,58,Y,XX-0000,0
66991,BC-2300,64,48,N,JT-2800,16
66992,BC-2300,69,49,N,BM-3300,20
67017,DA-0300,69,48,N,MB-1000,21
67055,BC-2300,63,58,N,JT-2800,5
67059,BG-1300,62,35,N,RJ-0700,27
67090,WR-0500,61,41,N,MJ-0700,20
67123,BG-1300,44,35,N,JW-2800,9
67135,WR-0500,69,-1,N,MJ-0700,70
67146,BG-1300,55,38,N,RJ-0700,17
67171,WR-0500,65,36,N,MJ-0700,29
67194,BG-1300,70,42,N,RJ-0700,28
67205,WR-0500,55,34,N,MS-1400,21
67215,BG-1300,64,48,N,RJ-0700,16
67216,JN-0600,62,50,N,HP-0100,12
67230,KB-2300,64,38,N,DM-0500,26
67233,JN-0600,68,27,N,TE-0200,41
67284,JN-0600,65,42,N,TE-0200,23
67294,KB-2300,33,22,N,DB-1700,11
67296,KB-2300,70,50,Y,XX-0000,0
67304,KB-2300,70,50,Y,XX-0000,0
67316,JN-0600,68,-13,N,TE-0200,81
67322,KB-2300,68,43,N,DM-0500,25
67339,KB-2300,68,52,N,DM-0500,16
67353,JN-0600,65,51,N,HP-0100,14
67366,KB-2300,43,33,N,KL-1200,10
67381,PE-0100,63,38,N,NJ-0200,25
67438,PE-0100,70,47,N,NJ-0200,23
67465,PE-0100,58,50,N,NJ-0200,8
67471,MB-2100,63,30,N,LJ-1100,33
67486,MB-2100,68,46,N,AD-1000,22
67508,PE-0100,62,36,N,NJ-0200,26
67533,MB-2100,60,51,N,AD-1000,9
67544,MG-1200,51,50,N,TC-0300,1
67555,JW-3300,70,42,N,FM-0800,28
67583,MG-1200,72,51,N,TC-0300,21
67605,JW-3300,70,46,N,FM-0800,24
67617,MG-1200,67,47,N,TC-0300,20
67628,JW-3300,56,38,N,FM-0800,18
67641,MG-1200,62,55,N,TC-0300,7
67655,JW-3300,70,35,N,FM-0800,35
67667,MG-1200,69,47,N,TC-0300,22
67703,DA-0300,10,10,N,XX-0000,0
67715,DA-0300,69,51,N,DH-0600,18
67745,DA-0300,70,44,N,DH-0600,26
67760,DA-0300,61,45,N,DH-0600,16
67775,TP-1200,62,43,N,JT-2800,19
67777,TP-1200,58,42,N,BM-3300,16
67797,DA-0300,67,8,N,DH-0600,59
67808,TP-1200,54,40,N,DD-2400,14
67820,DA-0300,65,53,N,DH-0600,12
67856,JW-3300,61,48,N,DV-0200,13
67862,JW-3300,66,38,N,DV-0200,28
67870,JF-0900,65,50,N,TC-0300,15
67884,JW-3300,65,27,N,DV-0200,38
67909,JF-0900,13,13,N,XX-0000,0
67929,JF-0900,63,47,N,TC-0300,16
67935,JW-3300,67,30,N,DV-0200,37
67955,JW-3300,38,37,N,RG-0500,1
67991,JW-3300,45,37,N,AC-2700,8
68010,MV-0100,67,41,N,JL-1400,26
68023,DK-0500,65,38,N,TW-2100,27
68035,MV-0100,59,48,N,JL-1400,11
68048,DK-0500,64,34,N,TW-2100,30
68067,MV-0100,50,29,N,CH-1800,21
68087,DK-0500,63,23,N,TW-2100,40
68094,DK-0500,50,31,N,TW-2100,19
68095,DK-0500,68,47,N,TW-2100,21
68101,DK-0500,59,44,N,TW-2100,15
68125,MV-0100,64,44,Y,XX-0000,0
68132,MV-0100,60,39,N,JL-1400,21
68137,DK-0500,55,39,N,TW-2100,16
68141,HS-0200,52,18,N,CH-1800,34
68149,DK-0500,57,40,N,TW-2100,17
68184,DK-0500,45,36,N,CN-0900,9
68195,PE-0100,66,34,N,TF-0100,32
68229,JH-0900,45,44,N,CP-2200,1
68241,PE-0100,56,37,N,TF-0100,19
68279,JH-0900,71,50,N,AD-1000,21
68303,JH-0900,62,45,N,AD-1000,17
68322,PE-0100,66,51,N,TF-0100,15
68343,PE-0100,70,49,N,TF-0100,21
68364,MG-1200,73,45,N,CK-0200,28
68381,NR-0100,48,48,N,XX-0000,0
68408,MG-1200,58,44,N,BB-1700,14
68434,NR-0100,45,45,N,XX-0000,0
68444,MG-1200,59,40,N,CK-0200,19
68481,MG-1200,54,40,N,TH-2700,14
68501,NR-0100,70,50,Y,XX-0000,0
68523,NR-0100,61,32,N,RA-0100,29
68525,NR-0100,52,32,N,FM-0800,20
68537,JN-0600,67,50,N,QM-0500,17
68545,JN-0600,66,53,N,BG-0300,13
68563,JN-0600,55,35,Y,XX-0000,0
68580,JN-0600,63,31,N,BG-0300,32
68593,PD-0200,59,59,N,DM-0500,0
68611,PD-0200,54,31,N,DM-0500,23
68629,JN-0600,62,35,N,AK-0400,27
68638,JN-0600,61,44,N,BG-0300,17
68689,PD-0200,10,10,N,XX-0000,0
68692,JE-0200,65,45,N,CC-1300,20
68743,JE-0200,62,33,N,CC-1300,29
68769,OM-0100,63,45,N,CC-3300,18
68785,JE-0200,66,45,N,CC-1300,21
68804,OM-0100,65,46,N,CC-3300,19
68813,OM-0100,56,48,N,CC-3300,8
68818,OM-0100,61,44,N,CC-3300,17
68843,TG-1500,60,19,N,SS-2100,41
68872,TS-0500,67,47,N,DM-0700,20
68903,TG-1500,69,39,N,SS-2100,30
68926,TG-1500,44,33,N,LB-1200,11
68928,JK-0200,58,24,N,FM-0100,34
68940,TG-1500,70,49,N,SS-2100,21
68957,TS-0500,63,23,N,DM-0700,40
68965,TG-1500,64,-18,N,SS-2100,82
68971,TS-0500,64,46,N,DM-0700,18
68988,TS-0500,68,46,N,DM-0700,22
69000,TS-0500,63,44,N,DM-0700,19
69006,TG-1500,50,47,N,CH-3000,3
69012,AV-0400,65,42,N,CY-0100,23
69020,JH-0500,65,48,N,BK-0500,17
69034,JH-0500,58,30,N,XX-0000,0
69076,JH-0500,69,55,N,BK-0500,14
69088,JH-0500,67,41,N,BK-0500,26
69101,AV-0400,56,22,N,CY-0100,34
69108,JH-0500,66,52,N,BK-0500,14
69119,AV-0400,46,40,N,JS-5200,6
69143,AV-0400,57,45,N,CY-0100,12
69159,BG-1300,63,58,N,TK-0500,5
69173,SJ-0300,63,43,N,MJ-0700,20
69183,BG-1300,60,39,N,TK-0500,21
69210,BG-1300,57,46,N,TK-0500,11
69225,BG-1300,48,31,N,TK-0500,17
69242,BG-1300,63,35,N,TK-0500,28
69243,SJ-0300,60,58,N,MJ-0700,2
69261,SJ-0300,67,46,N,MJ-0700,21
69286,BG-1300,57,37,N,TK-0500,20
69293,SJ-0300,58,40,N,MJ-0700,18
69318,SJ-0300,52,40,N,MS-1400,12
69324,BG-1300,70,38,N,TK-0500,32
69336,SJ-0300,48,24,N,MS-1400,24
69338,BG-1300,75,55,Y,XX-0000,0
69355,MB-2100,56,42,N,HP-0100,14
69385,MB-2100,58,38,N,TE-0200,20
69397,KB-2300,66,52,N,NJ-0200,14
69424,KB-2300,64,41,N,NJ-0200,23
69441,KB-2300,57,23,N,NJ-0200,34
69453,KB-2300,62,40,N,NJ-0200,22
69475,MB-2100,60,45,N,HP-0100,15
69485,MB-2100,60,55,N,HP-0100,5
69498,RL-0900,67,42,N,RJ-0700,25
69515,RL-0900,64,51,N,RJ-0700,13
69558,WR-0500,70,50,Y,XX-0000,0
69578,WR-0500,71,46,N,CR-1500,25
69602,WR-0500,65,31,N,CR-1500,34
69612,RL-0900,59,39,N,RJ-0700,20
69655,WR-0500,71,38,N,CR-1500,33
69667,MK-1100,66,48,N,MB-1000,18
69682,MK-1100,67,38,N,MB-1000,29
69739,BC-2300,62,35,N,RS-3500,27
69768,BC-2300,68,41,N,RS-3500,27
69776,MK-1100,68,40,N,MB-1000,28
69791,MK-1100,63,46,N,MB-1000,17
69802,MK-1100,67,35,N,MB-1000,32
69816,BC-2300,8,8,N,XX-0000,0
69820,SG-1100,68,44,N,VS-0300,24
69850,JC-5000,52,33,N,AB-1900,19
69868,JC-5000,62,49,N,CW-0900,13
69890,JC-5000,64,43,N,CW-0900,21
69918,JC-5000,62,45,N,CW-0900,17
69950,JC-5000,64,49,N,CW-0900,15
69955,JC-5000,45,15,N,XX-0000,0
69968,RL-1300,55,34,N,EJ-1100,21
69977,MH-3100,60,44,N,RF-0300,16
70033,MH-3100,65,39,N,DL-1100,26
70048,MH-3100,49,38,N,WH-0600,11
70060,RL-1300,59,40,N,DG-0800,19
70064,MH-3100,59,43,N,RF-0300,16
70094,MH-3100,44,30,N,WH-0600,14
70099,RL-1300,58,43,N,EJ-1100,15
70104,RL-1300,65,0,N,EJ-1100,65
70147,RL-1300,62,48,N,EJ-1100,14
70154,BG-1300,67,52,N,MB-1000,15
70189,BC-2300,72,55,N,MJ-0700,17
70208,BG-1300,58,30,N,XX-0000,0
70231,BC-2300,62,60,N,MJ-0700,2
70269,BC-2300,67,43,N,AJ-0300,24
70282,BC-2300,72,50,N,AJ-0300,22
70310,BG-1300,10,10,N,XX-0000,0
70313,TG-1500,55,41,N,BK-1100,14
70325,JF-0900,66,38,N,DM-0700,28
70338,TG-1500,71,48,N,DV-0200,23
70342,TG-1500,65,39,N,DV-0200,26
70374,JF-0900,64,49,N,DM-0700,15
70395,JF-0900,71,45,N,DM-0700,26
70435,TG-1500,70,50,Y,XX-0000,0
70447,TG-1500,70,46,N,DV-0200,24
70470,JK-0200,71,50,N,AB-1900,21
70484,JK-0200,58,45,N,AB-1900,13
70496,SG-1100,46,43,N,SS-2100,3
70520,JK-0200,53,31,N,AB-1900,22
70529,TS-0500,65,45,N,SB-1900,20
70539,SG-1100,57,11,N,SS-2100,46
70549,TS-0500,57,40,N,SB-1900,17
70555,SG-1100,33,26,N,CH-3000,7
70556,SG-1100,48,36,N,CH-3000,12
70583,SG-1100,65,34,N,SS-2100,31
70615,SG-1100,58,35,N,SS-2100,23
70636,MH-3100,50,36,N,BB-1700,14
70666,MH-3100,53,35,N,TH-2700,18
70711,NR-0100,51,25,N,MR-1900,26
70720,NR-0100,66,38,N,EJ-1100,28
70739,NR-0100,42,27,N,MR-1900,15
70758,MH-3100,53,35,N,CK-0200,18
70794,MK-1100,67,38,N,RD-1200,29
70802,MA-0700,60,25,N,RS-3500,35
70812,MK-1100,63,40,N,OS-1000,23
70824,MA-0700,63,55,N,RS-3500,8
70843,MA-0700,62,22,N,RS-3500,40
70865,MK-1100,60,39,N,RD-1200,21
70871,MA-0700,54,14,N,MW-1600,40
70891,MK-1100,64,41,N,RD-1200,23
70915,MK-1100,65,40,N,RD-1200,25
70945,PE-0100,47,34,N,WH-0600,13
70956,RL-1300,50,32,N,LJ-1100,18
71015,RL-1300,60,25,N,AD-1000,35
71021,PE-0100,68,47,N,HG-0100,21
71050,RL-1300,49,31,N,LJ-1100,18
71061,RL-1300,53,32,N,LJ-1100,21
71094,MB-2100,56,44,N,MG-1600,12
71108,JN-0600,58,43,N,NJ-0200,15
71123,JN-0600,65,45,N,NJ-0200,20
71144,MB-2100,65,42,N,DM-0500,23
71163,MB-2100,63,45,N,DM-0500,18
71167,JN-0600,70,27,N,NJ-0200,43
71173,MB-2100,67,49,N,DM-0500,18
71181,MB-2100,61,33,N,DM-0500,28
71208,JN-0600,69,57,N,NJ-0200,12
71220,MB-2100,74,54,Y,XX-0000,0
71241,JN-0600,42,30,N,XX-0000,0
71245,MB-2100,68,49,N,JW-0500,19
71255,AV-0400,68,48,N,QM-0500,20
71266,AV-0400,69,40,N,QM-0500,29
71284,PD-0200,48,26,N,KF-0200,22
71287,PD-0200,54,36,N,KF-0200,18
71300,AV-0400,65,38,N,BG-0300,27
71319,AV-0400,51,40,N,AK-0400,11
71335,AV-0400,32,27,N,OS-0100,5
71336,PD-0200,53,38,N,KF-0200,15
71347,PD-0200,56,39,N,KF-0200,17
71381,PD-0200,47,37,N,KF-0200,10
71404,AV-0400,57,42,N,BG-0300,15
71415,TP-1200,68,45,N,TK-0500,23
71431,TP-1200,60,41,N,TK-0500,19
71436,TP-1200,69,47,N,TK-0500,22
71444,SJ-0300,59,48,N,DH-0600,11
71451,TP-1200,53,21,N,TK-0500,32
71458,SJ-0300,63,30,N,XX-0000,0
71494,SJ-0300,39,31,N,MB-1200,8
71501,SJ-0300,69,45,N,DH-0600,24
71510,SJ-0300,66,-5,N,DH-0600,71
71515,TP-1200,57,3,N,TK-0500,54
71576,TP-1200,14,14,N,XX-0000,0
71580,DA-0300,64,37,N,RJ-0700,27
71592,DA-0300,68,48,N,RJ-0700,20
71600,WR-0500,53,37,N,BM-3300,16
71611,DA-0300,65,30,N,XX-0000,0
71664,DA-0300,65,41,N,RJ-0700,24
71673,WR-0500,63,36,N,BM-3300,27
71680,WR-0500,70,50,Y,XX-0000,0
71738,DA-0300,30,35,N,XX-0000,0
71764,KB-2300,53,38,N,CY-0100,15
71785,KB-2300,63,48,N,CY-0100,15
71804,KB-2300,62,44,N,CY-0100,18
71817,JH-0500,60,37,N,LJ-0300,23
71831,KB-2300,18,18,N,XX-0000,0
71837,JH-0500,54,37,N,TE-0200,17
71885,KB-2300,56,50,N,CY-0100,6
71903,KB-2300,58,39,N,CY-0100,19
71914,JW-3300,59,43,N,VS-0300,16
71932,JW-3300,65,42,N,VS-0300,23
71954,JW-3300,64,41,N,VS-0300,23
71972,JC-5000,63,38,N,TC-0300,25
71997,JW-3300,73,53,Y,XX-0000,0
71999,JC-5000,66,50,N,TC-0300,16
72025,JW-3300,68,30,N,XX-0000,0
72046,JW-3300,68,30,N,VS-0300,38
72069,JC-5000,12,12,N,XX-0000,0
72084,JH-0900,67,48,N,FM-0800,19
72141,MG-1200,71,32,N,DH-4200,39
72150,JH-0900,65,49,N,FM-0800,16
72168,MG-1200,58,23,N,DH-4200,35
72187,JH-0900,11,11,N,XX-0000,0
72202,JH-0900,67,50,N,FM-0800,17
72212,JH-0900,73,46,N,FM-0800,27
72243,MG-1200,58,40,N,DH-4200,18
72247,JE-0200,71,51,N,CR-1500,20
72274,JE-0200,61,44,N,KJ-1300,17
72288,JE-0200,67,52,N,CR-1500,15
72321,RL-0900,71,53,N,CC-3300,18
72327,RL-0900,72,45,N,CC-3300,27
72351,JE-0200,66,41,N,CR-1500,25
72368,JE-0200,61,40,N,KJ-1300,21
72407,DB-3900,61,44,N,CC-1300,17
72422,OM-0100,72,46,N,TW-2100,26
72448,OM-0100,75,55,Y,XX-0000,0
72469,OM-0100,70,50,Y,XX-0000,0
72481,OM-0100,72,44,N,KM-1100,28
72492,DB-3900,63,30,N,XX-0000,0
72520,OM-0100,56,35,N,KM-1100,21
72525,OM-0100,58,40,N,KM-1100,18
72546,OM-0100,38,30,N,JF-1700,8
72548,OP-0200,63,45,N,MJ-0700,18
72566,BG-1300,51,40,N,RD-1200,11
72573,OP-0200,57,39,N,MJ-0700,18
72586,PT-0500,40,32,N,DC-0300,8
72627,OP-0200,59,16,N,MJ-0700,43
72673,OP-0200,56,34,N,MS-1400,22
72697,PT-0500,48,40,N,OS-1000,8
72710,OP-0200,40,25,N,TB-3900,15
72715,WR-0500,72,52,Y,XX-0000,0
72745,SJ-0300,62,45,N,RJ-0700,17
72760,WR-0500,60,40,N,TK-0500,20
72793,SJ-0300,63,45,N,RJ-0700,18
72813,SJ-0300,65,41,N,RJ-0700,24
72832,WR-0500,57,39,N,TK-0500,18
72856,SJ-0300,66,28,N,RJ-0700,38
72865,AV-0400,54,39,N,SB-1900,15
72890,AV-0400,54,22,N,SB-1900,32
72939,AV-0400,57,41,N,SB-1900,16
72948,SG-1100,57,30,N,PP-0300,27
72957,SG-1100,55,35,N,PP-0300,20
72992,SG-1100,63,40,N,PP-0300,23
73005,SG-1100,60,33,N,PP-0300,27
73013,AV-0400,68,43,N,SB-1900,25
73027,AV-0400,65,42,N,SB-1900,23
73043,MG-1200,68,45,N,AD-1000,23
73067,PE-0100,57,40,N,FM-0800,17
73103,MG-1200,60,34,N,AD-1000,26
73112,PE-0100,62,26,N,FM-0800,36
73132,PE-0100,47,30,N,XX-0000,0
73147,PE-0100,63,43,N,FM-0800,20
73181,PE-0100,61,40,N,AS-3400,21
73208,PD-0200,58,37,N,EJ-1100,21
73226,JH-5000,60,38,N,AK-0400,22
73235,JH-5000,57,51,N,BG-0300,6
73283,JH-5000,69,30,N,XX-0000,0
73310,PD-0200,56,33,N,DG-0800,23
73322,JH-5000,58,37,N,AK-0400,21
73335,PD-0200,61,36,N,MR-1900,25
73352,JH-5000,52,36,N,AK-0400,16
73364,GA-0300,30,30,N,XX-0000,0
73386,JH-0900,75,55,Y,XX-0000,0
73396,GA-0300,55,41,N,DH-4200,14
73402,JH-0900,73,53,N,NJ-0200,20
73424,JH-0900,72,52,Y,XX-0000,0
73456,JH-0900,71,18,N,NJ-0200,53
73463,GA-0300,58,40,N,DH-4200,18
73475,GA-0300,65,43,N,DH-4200,22
73490,GA-0300,64,50,N,DH-4200,14
73506,JH-0900,78,58,Y,XX-0000,0
73535,JF-0900,60,48,N,TS-1600,12
73551,MV-0100,55,23,N,DV-0200,32
73582,MV-0100,50,8,N,DV-0200,42
73591,JF-0900,62,47,N,TS-1600,15
73598,MV-0100,61,43,N,DV-0200,18
73610,JF-0900,60,41,N,KM-1100,19
73617,MV-0100,65,41,N,DV-0200,24
73619,MV-0100,62,44,N,DV-0200,18
73644,JF-0900,62,37,N,KM-1100,25
73663,JF-0900,70,47,N,KM-1100,23
73670,MV-0100,60,-4,N,DV-0200,64
73677,JF-0900,60,38,N,KM-1100,22
73683,MV-0100,68,52,N,QM-0100,16
73700,MV-0100,59,32,N,DV-0200,27
73707,TP-1200,61,44,N,CC-3300,17
73724,TP-1200,55,35,N,TC-0900,20
73734,TP-1200,45,34,N,DC-1900,11
73753,JE-0200,58,42,N,DH-0600,16
73765,TP-1200,60,30,N,XX-0000,0
73777,JE-0200,60,-20,N,DH-0600,80
73779,JE-0200,56,43,N,DH-0600,13
73791,TP-1200,65,54,N,CC-3300,11
73804,JE-0200,63,46,N,DH-0600,17
73818,JE-0200,63,46,N,DH-0600,17
73839,TP-1200,64,41,N,CC-3300,23
73849,JE-0200,63,45,N,DH-0600,18
73858,TP-1200,53,29,N,TC-0900,24
73882,NR-0100,62,30,N,CY-0100,32
73908,NR-0100,52,52,N,XX-0000,0
73948,JH-0500,32,25,N,BG-2500,7
73951,JH-0500,57,44,N,CK-0200,13
73978,NR-0100,54,38,N,CY-0100,16
73991,JH-0500,57,38,N,CK-0200,19
74006,JH-0500,56,45,N,CK-0200,11
74025,OM-0100,55,40,N,PS-0500,15
74041,JC-5000,56,39,N,CC-1300,17
74060,JC-5000,61,38,N,CC-1300,23
74095,JC-5000,62,31,N,CC-1300,31
74121,JC-5000,62,44,N,CC-1300,18
74166,MK-1100,65,40,N,CR-1500,25
74176,RL-0900,57,37,N,RS-3500,20
74194,RL-0900,60,37,N,RS-3500,23
74207,MK-1100,52,44,N,CR-1500,8
74249,RL-0900,62,61,N,RS-3500,1
74277,MK-1100,54,36,N,CR-1500,18
74289,RL-0900,55,52,N,RS-3500,3
74307,RL-0900,62,37,N,RS-3500,25
74310,RL-0900,61,40,N,RS-3500,21
74323,JN-0600,71,41,N,DL-1100,30
74334,JB-3500,55,46,N,DM-0500,9
74349,RL-1300,64,42,N,DM-0500,22
74364,RL-1300,30,30,N,XX-0000,0
74376,JN-0600,66,50,N,DL-1100,16
74396,JN-0600,50,36,N,WH-0600,14
74412,RL-1300,70,50,Y,XX-0000,0
74444,JN-0600,58,38,N,DL-1100,20
74457,JN-0600,65,45,Y,XX-0000,0
74469,RL-1300,66,49,N,DM-0500,17
74486,DA-0300,66,45,N,MB-1000,21
74521,BC-2300,53,44,N,BM-3300,9
74536,BC-2300,55,36,N,BM-3300,19
74549,DA-0300,68,54,N,MB-1000,14
74572,DA-0300,45,38,N,BJ-1700,7
74574,BC-2300,55,33,N,BM-3300,22
74592,DA-0300,70,46,N,MB-1000,24
74620,DA-0300,53,53,N,XX-0000,0
74648,KB-2300,64,35,N,JL-1600,29
74670,KB-2300,59,26,N,CH-1800,33
74681,DK-0500,57,40,N,HP-0100,17
74692,KB-2300,60,22,N,JL-1600,38
74710,KB-2300,47,39,N,CH-1800,8
74720,DK-0500,65,40,N,TE-0200,25
74770,KB-2300,44,12,N,CH-1800,32
74778,DK-0500,62,42,N,HP-0100,20
74789,KB-2300,51,28,N,CH-1800,23
74803,DK-0500,6,4,N,BS-1700,2
74806,JW-3300,70,51,N,DM-0700,19
74827,TG-1500,11,11,N,XX-0000,0
74838,JW-3300,64,27,N,DM-0700,37
74854,JW-3300,59,30,N,DM-0700,29
74876,TG-1500,72,49,N,TC-0300,23
74887,JW-3300,50,40,N,FM-0100,10
74891,TG-1500,66,45,N,TC-0300,21
74904,JW-3300,63,47,N,DM-0700,16
74918,TG-1500,70,30,N,TC-0300,40
74934,JW-3300,70,44,N,DM-0700,26
74953,JW-3300,65,29,N,DM-0700,36
74981,AV-0400,70,50,Y,XX-0000,0
75017,AV-0400,41,41,N,XX-0000,0
75028,AV-0400,58,42,N,CC-1300,16
75044,AV-0400,28,28,N,XX-0000,0
75054,AV-0400,36,26,N,DD-3100,10
75063,OM-0100,35,25,N,TB-3400,10
75064,OM-0100,60,38,N,PP-0300,22
75104,OM-0100,56,39,N,PP-0300,17
75140,OM-0100,13,13,N,XX-0000,0
75144,JN-0600,65,43,N,TK-0500,22
75223,SJ-0300,59,39,N,DM-0500,20
75237,JN-0600,64,48,N,TK-0500,16
75253,JN-0600,71,50,N,TK-0500,21
75263,SJ-0300,60,51,N,DM-0500,9
75270,SJ-0300,72,52,Y,XX-0000,0
75299,JN-0600,65,48,N,TK-0500,17
75313,DA-0300,57,38,N,VS-0300,19
75343,DA-0300,55,48,N,VS-0300,7
75378,JC-5000,58,44,N,BM-3300,14
75387,JC-5000,59,44,N,BM-3300,15
75420,JC-5000,57,30,N,XX-0000,0
75442,JC-5000,56,36,Y,XX-0000,0
75461,MK-1100,66,42,N,MP-1300,24
75498,MK-1100,69,41,N,MP-1300,28
75507,CO-0400,49,30,N,XX-0000,0
75514,MK-1100,57,31,N,MS-1400,26
75532,CO-0400,57,34,N,RS-3500,23
75550,CO-0400,46,46,N,XX-0000,0
75552,CO-0400,60,44,N,RS-3500,16
75623,SG-1100,56,45,N,DV-0200,11
75636,JF-0900,60,28,N,SB-1900,32
75641,SG-1100,61,48,N,DV-0200,13
75652,JF-0900,70,50,N,SB-1900,20
75678,SG-1100,60,47,N,DV-0200,13
75689,JF-0900,63,50,N,AB-1900,13
75699,JF-0900,64,34,N,CW-0900,30
75719,JF-0900,65,38,N,AB-1900,27
75722,SG-1100,55,48,N,DV-0200,7
75731,JF-0900,69,50,N,AB-1900,19
75743,JF-0900,65,53,N,AB-1900,12
75760,SG-1100,61,43,N,DV-0200,18
75780,SG-1100,47,50,N,BK-1100,-3
75787,DK-0500,70,50,Y,XX-0000,0
75811,DK-0500,67,50,N,TH-2700,17
75834,DK-0500,68,48,N,TH-2700,20
75872,NR-0100,61,42,N,CH-1400,19
75955,DK-0500,63,44,N,TH-2700,19
75962,JK-0200,56,36,N,TC-0300,20
75969,JK-0200,57,43,N,TC-0300,14
75994,JW-3300,59,34,N,SS-2100,25
76026,TS-0500,66,44,N,TC-0300,22
76032,JW-3300,70,50,Y,XX-0000,0
76040,JW-3300,65,37,N,SS-2100,28
76045,JW-3300,61,32,N,SS-2100,29
76056,TS-0500,64,40,N,TC-0300,24
76065,JW-3300,63,32,N,SS-2100,31
76078,JW-3300,68,39,N,SS-2100,29
76088,TS-0500,54,31,N,TC-0300,23
76105,JW-3300,42,33,N,CH-3000,9
76118,TS-0500,11,11,N,XX-0000,0
76134,TS-0500,9,9,N,XX-0000,0
76136,PD-0200,53,36,N,DL-1100,17
76145,RL-1300,59,39,N,QM-0500,20
76158,RL-1300,52,34,N,BG-0300,18
76193,PD-0200,47,33,N,DL-1100,14
76205,RL-1300,54,29,N,AK-0400,25
76211,RL-1300,63,43,N,AK-0400,20
76216,RL-1300,52,30,N,AK-0400,22
76253,RL-1300,67,51,N,BG-0300,16
76290,WR-0500,70,50,Y,XX-0000,0
76308,TP-1200,60,27,N,RJ-0700,33
76315,WR-0500,65,34,N,DH-0600,31
76359,TP-1200,56,30,N,RJ-0700,26
76371,TP-1200,44,34,N,LC-0200,10
76391,WR-0500,59,30,N,DH-0600,29
76398,TP-1200,72,55,N,RJ-0700,17
76421,WR-0500,52,35,N,DH-0600,17
76435,TP-1200,66,44,N,RJ-0700,22
76440,LJ-1000,55,41,N,MR-1900,14
76448,JH-5000,53,31,N,NJ-0200,22
76459,JH-5000,60,42,N,NJ-0200,18
76483,JH-5000,64,64,N,NJ-0200,0
76498,JH-5000,67,46,N,NJ-0200,21
76516,JH-5000,65,35,N,NJ-0200,30
76549,JH-5000,63,48,N,NJ-0200,15
76559,JH-5000,67,48,N,NJ-0200,19
76578,JH-5000,67,50,N,NJ-0200,17
76591,OP-0200,63,35,N,CR-1500,28
76614,RL-0900,59,46,N,RD-1200,13
76622,OP-0200,65,43,N,CR-1500,22
76638,RL-0900,55,55,N,RD-1200,0
76653,OP-0200,55,29,N,CR-1500,26
76662,RL-0900,58,43,N,RD-1200,15
76674,OP-0200,48,27,N,KJ-1300,21
76677,RL-0900,62,43,N,RD-1200,19
76683,RL-0900,59,43,N,OS-1000,16
76719,OP-0200,65,41,N,CR-1500,24
76755,OP-0200,68,49,N,CR-1500,19
76758,KB-2300,58,34,N,DH-4200,24
76763,KB-2300,65,44,N,DH-4200,21
76774,JH-0900,64,47,N,LJ-0300,17
76791,KB-2300,71,52,N,DH-4200,19
76801,KB-2300,66,42,N,DH-4200,24
76824,KB-2300,67,39,N,DH-4200,28
76838,JH-0900,57,36,N,LJ-0300,21
76840,JH-0900,68,46,N,LJ-0300,22
76848,KB-2300,66,43,N,DH-4200,23
76858,KB-2300,67,49,N,DH-4200,18
76897,KB-2300,70,50,Y,XX-0000,0
76910,KB-2300,61,36,N,DH-4200,25
76916,JC-0900,70,-16,N,AS-3400,86
76920,MG-1200,67,53,N,ML-1700,14
76929,MG-1200,69,30,N,XX-0000,0
76946,MG-1200,65,46,N,ML-1700,19
76974,MG-1200,64,37,N,ML-1700,27
76989,MG-1200,68,44,N,ML-1700,24
76996,MG-1200,70,45,N,ML-1700,25
76998,MG-1200,75,52,N,ML-1700,23
77018,JC-0900,62,41,N,AS-3400,21
77030,MG-1200,60,42,N,DM-0700,18
77038,TG-1500,9,9,N,XX-0000,0
77050,JL-3400,40,28,N,WW-0300,12
77064,TG-1500,11,11,N,XX-0000,0
77075,JL-3400,50,33,N,DM-0700,17
77080,BC-2300,55,38,N,AD-1000,17
77092,PE-0100,57,27,N,MB-1000,30
77106,BC-2300,70,43,N,AD-1000,27
77122,PE-0100,50,36,N,KC-0600,14
77136,BC-2300,51,33,N,AD-1000,18
77162,PE-0100,58,49,N,KC-0600,9
77186,BC-2300,65,51,N,LJ-0900,14
77211,PE-0100,60,36,N,MB-1000,24
77230,PE-0100,48,34,N,BJ-1700,14
77246,PE-0100,62,37,N,EM-1000,25
77248,JH-0500,68,42,N,KM-1100,26
77265,JH-0500,72,54,N,KM-1100,18
77285,JH-0500,64,62,N,KM-1100,2
