PID,FGXP,FKICKER,DIST,GOOD
401503,XP,MP-2100,20,Y
401512,FG,NK-0200,44,Y
401518,XP,NK-0200,20,Y
401526,FG,MP-2100,54,N
401543,FG,NK-0200,50,Y
401554,XP,MP-2100,20,Y
401569,FG,MP-2100,29,Y
401595,XP,MP-2100,20,Y
401604,FG,NK-0200,55,N
401616,XP,SG-1100,20,Y
401637,XP,SG-1100,20,Y
401650,XP,SG-1100,20,Y
401670,XP,SG-1100,20,Y
401677,FG,SG-1100,29,Y
401688,FG,RG-1500,22,Y
401711,XP,SG-1100,20,Y
401725,XP,SG-1100,20,Y
401735,XP,RG-1500,20,Y
401786,FG,BC-3000,22,Y
401794,XP,MC-3000,20,Y
401809,XP,MC-3000,20,Y
401825,XP,MC-3000,20,Y
401844,FG,MC-3000,55,N
401856,FG,MC-3000,18,Y
401880,XP,MC-3000,20,Y
401933,XP,KB-2300,20,Y
401953,XP,KB-2300,20,Y
401968,XP,KB-2300,20,Y
401989,XP,JN-0600,20,Y
402017,XP,JN-0600,20,Y
402028,FG,KB-2300,50,Y
402038,XP,JN-0600,20,Y
402075,XP,NK-0200,20,Y
402091,XP,NK-0200,20,Y
402108,FG,NK-0200,20,Y
402123,FG,NK-0200,43,N
402132,FG,RS-3400,43,N
402139,FG,NK-0200,39,Y
402155,XP,RS-3400,20,Y
402169,XP,NK-0200,20,Y
402197,FG,NK-0200,19,Y
402205,XP,NK-0200,20,Y
402259,FG,JR-1100,39,Y
402285,XP,RL-1300,20,Y
402307,XP,JR-1100,20,Y
402319,FG,JR-1100,27,Y
402334,FG,RL-1300,18,Y
402367,XP,JR-1100,20,Y
402369,XP,RL-1300,20,Y
402385,XP,JR-1100,20,Y
402405,XP,MS-5200,20,Y
402414,FG,JB-7100,30,Y
402420,XP,MS-5200,20,Y
402460,XP,MS-5200,20,Y
402491,FG,JB-7100,45,Y
402505,XP,MS-5200,20,Y
402532,XP,MS-5200,20,Y
402539,XP,MS-5200,20,Y
402552,XP,SG-0800,20,Y
402576,XP,SG-0800,20,Y
402594,XP,SG-0800,20,Y
402621,XP,SA-1100,20,Y
402643,XP,SG-0800,20,Y
402684,XP,SG-0800,20,Y
402733,XP,RL-0900,20,Y
402746,FG,JK-0200,43,N
402789,FG,JK-0200,39,N
402828,XP,RL-0900,20,Y
402839,FG,RL-0900,29,Y
402850,XP,JK-0200,20,Y
402863,FG,RL-0900,22,Y
402878,XP,JF-0900,20,Y
402899,XP,JF-0900,20,Y
402932,XP,JF-0900,20,Y
402949,FG,JF-0900,39,Y
402971,XP,JF-0900,20,Y
402990,FG,JF-0900,38,N
403002,XP,JF-0900,20,Y
403037,XP,JE-0200,20,Y
403065,FG,NF-0300,38,Y
403082,XP,NF-0300,20,Y
403100,XP,NF-0300,20,Y
403123,XP,JE-0200,20,Y
403132,XP,NF-0300,20,Y
403149,FG,NF-0300,46,Y
403155,XP,NF-0300,20,Y
403168,XP,JE-0200,20,Y
403176,FG,NF-0300,34,Y
403206,XP,DC-0500,20,Y
403211,FG,JC-0900,46,Y
403215,XP,DC-0500,20,Y
403232,FG,DC-0500,32,Y
403242,XP,DC-0500,20,Y
403250,FG,JC-0900,49,N
403273,XP,JC-0900,20,Y
403279,XP,JC-0900,20,Y
403301,FG,DC-0500,33,Y
403311,XP,JC-0900,20,Y
403316,XP,DC-0500,20,Y
403321,XP,JC-0900,20,Y
403335,XP,JC-0900,20,N
403350,FG,JC-0900,20,Y
403417,XP,LT-1100,20,Y
403442,XP,NR-0100,20,Y
403448,XP,LT-1100,20,Y
403454,FG,NR-0100,30,Y
403469,XP,NR-0100,20,Y
403488,XP,NR-0100,20,Y
403511,FG,LT-1100,20,Y
403545,XP,DA-0300,20,Y
403575,XP,DA-0300,20,Y
403583,FG,DA-0300,47,Y
403594,XP,SS-3100,20,Y
403603,FG,DA-0300,44,Y
403613,XP,DA-0300,20,Y
403624,FG,SS-3100,47,Y
403700,XP,SS-3100,20,Y
403740,FG,SH-0400,43,Y
403768,FG,SH-0400,35,Y
403784,XP,SH-0400,20,Y
403799,XP,MP-2100,20,Y
403811,FG,SH-0400,31,Y
403828,XP,SH-0400,20,Y
403855,XP,SH-0400,20,Y
403897,XP,RL-0900,20,Y
403907,FG,KB-2300,42,Y
403932,FG,KB-2300,22,Y
403941,FG,RL-0900,21,Y
403961,FG,KB-2300,26,Y
403990,XP,KB-2300,20,Y
404004,XP,KB-2300,20,Y
404047,FG,RG-1500,37,Y
404053,FG,RG-1500,29,Y
404068,FG,RG-1500,32,Y
404085,XP,RG-1500,20,Y
404104,XP,PD-0200,20,N
404127,XP,RG-1500,20,Y
404155,XP,RG-1500,20,Y
404187,FG,OM-0100,43,Y
404196,XP,NF-0300,20,Y
404209,XP,NF-0300,20,Y
404220,XP,OM-0100,20,Y
404232,FG,NF-0300,48,N
404250,XP,NF-0300,20,Y
404284,XP,NF-0300,20,Y
404290,XP,NF-0300,20,Y
404303,FG,NF-0300,40,Y
404316,XP,OM-0100,20,Y
404362,FG,JB-7100,41,Y
404409,XP,JB-7100,20,Y
404492,XP,JB-7100,20,Y
404526,FG,MC-3000,37,Y
404535,XP,RL-1300,20,Y
404548,XP,RL-1300,20,Y
404576,FG,RL-1300,41,Y
404585,XP,RL-1300,20,Y
404597,FG,MC-3000,26,Y
404604,XP,MC-3000,20,Y
404617,XP,MC-3000,20,Y
404626,XP,RL-1300,20,Y
404648,FG,MC-3000,51,N
404653,XP,RL-1300,20,Y
404680,XP,JN-0600,20,Y
404700,FG,MS-5200,38,Y
404711,FG,MS-5200,33,Y
404750,XP,JN-0600,20,Y
404755,FG,MS-5200,31,Y
404769,FG,MS-5200,40,Y
404881,FG,JF-0900,23,Y
404907,FG,DC-0500,48,Y
404931,FG,JF-0900,55,Y
404933,XP,DC-0500,20,Y
404941,XP,DC-0500,20,Y
404953,XP,JF-0900,20,Y
404955,XP,DC-0500,20,Y
405014,XP,NK-0200,20,Y
405045,XP,SJ-0300,20,Y
405059,XP,NK-0200,20,Y
405073,XP,NK-0200,20,Y
405078,FG,SJ-0300,48,Y
405094,FG,SJ-0300,41,Y
405117,FG,SJ-0300,28,Y
405135,FG,NK-0200,28,Y
405163,FG,RB-2200,48,Y
405194,XP,RB-2200,20,Y
405203,FG,RB-2200,25,Y
405206,XP,JS-1100,20,Y
405228,XP,JS-1100,20,N
405237,XP,RB-2200,20,Y
405249,FG,RB-2200,45,Y
405263,XP,RB-2200,20,Y
405315,XP,JK-0200,20,Y
405328,XP,NR-0100,20,Y
405333,XP,JK-0200,20,Y
405353,XP,JK-0200,20,Y
405356,XP,JK-0200,20,Y
405400,XP,NR-0100,20,Y
405425,FG,JK-0200,35,Y
405433,XP,NR-0100,20,Y
405447,FG,JK-0200,31,Y
405468,XP,DA-0300,20,Y
405477,XP,DA-0300,20,N
405503,FG,DA-0300,30,Y
405530,XP,LT-1100,20,Y
405533,XP,DA-0300,20,Y
405539,XP,DA-0300,20,Y
405550,FG,DA-0300,35,Y
405568,FG,LT-1100,42,Y
405578,XP,LT-1100,20,Y
405584,XP,DA-0300,20,Y
405594,FG,LT-1100,47,N
405631,XP,JE-0200,20,Y
405643,XP,JC-0900,20,Y
405654,XP,JE-0200,20,Y
405669,XP,JC-0900,20,Y
405677,FG,JE-0200,34,N
405696,XP,JC-0900,20,Y
405700,XP,JC-0900,20,Y
405708,FG,JE-0200,51,N
405719,XP,JE-0200,20,Y
405729,FG,JC-0900,37,N
405756,FG,JE-0200,25,Y
405776,XP,JC-0900,20,Y
405794,FG,JE-0200,40,Y
405813,XP,JE-0200,20,Y
405831,XP,JE-0200,20,Y
405855,FG,SS-3100,48,Y
405862,XP,JE-0200,20,Y
405882,FG,JE-0200,33,Y
405898,XP,SS-3100,20,Y
405918,XP,SS-3100,20,Y
405923,XP,JE-0200,20,Y
405961,XP,NR-0100,20,Y
405969,XP,RG-1500,20,Y
405980,XP,NR-0100,20,Y
405995,XP,NR-0100,20,Y
406014,XP,NR-0100,20,Y
406023,FG,RG-1500,48,N
406027,FG,NR-0100,43,Y
406044,FG,NR-0100,30,Y
406075,XP,RG-1500,20,Y
406084,XP,RG-1500,20,Y
406098,XP,NR-0100,20,Y
406129,XP,SG-1100,20,Y
406150,XP,SG-1100,20,Y
406173,FG,SG-1100,23,Y
406239,XP,SH-0400,20,Y
406255,FG,SH-0400,38,N
406302,XP,MS-5200,20,Y
406312,FG,MS-5200,22,Y
406331,FG,MS-5200,37,Y
406371,FG,KB-2300,56,Y
406385,XP,KB-2300,20,Y
406403,XP,KB-2300,20,Y
406425,XP,MS-5200,20,Y
406451,FG,KB-2300,42,N
406463,FG,RS-3400,45,Y
406474,XP,JS-1100,20,Y
406490,FG,JS-1100,53,N
406511,FG,RS-3400,21,Y
406518,XP,JS-1100,20,Y
406526,FG,RS-3400,56,N
406558,FG,JS-1100,27,Y
406587,XP,JS-1100,20,Y
406595,XP,RS-3400,20,Y
406625,FG,DC-0500,52,Y
406632,XP,SG-0800,20,Y
406666,FG,SG-0800,30,Y
406674,XP,DC-0500,20,Y
406683,FG,SG-0800,38,Y
406702,FG,SG-0800,34,Y
406720,XP,DC-0500,20,Y
406774,FG,SG-0800,40,Y
406787,XP,MC-3000,20,Y
406798,XP,CB-0700,20,Y
406811,XP,MC-3000,20,Y
406821,FG,CB-0700,45,N
406826,XP,CB-0700,20,Y
406836,XP,MC-3000,20,Y
406865,FG,CB-0700,38,Y
406906,XP,MC-3000,20,Y
406946,XP,CB-0700,20,Y
406956,XP,JK-0200,20,Y
406973,XP,JK-0200,20,Y
406989,FG,JC-0900,23,Y
407006,FG,JK-0200,32,Y
407034,FG,JC-0900,25,Y
407041,XP,JC-0900,20,Y
407061,FG,JK-0200,25,Y
407070,XP,JC-0900,20,Y
407094,FG,JC-0900,40,Y
407108,XP,JC-0900,20,Y
407137,FG,JH-0900,34,N
407141,XP,JH-0900,20,Y
407148,XP,JH-0900,20,Y
407161,FG,JH-0900,41,Y
407173,XP,OM-0100,20,Y
407191,FG,OM-0100,37,Y
407207,FG,OM-0100,37,Y
407225,FG,OM-0100,24,Y
407263,FG,OM-0100,20,Y
407269,FG,JH-0900,50,Y
407297,XP,OM-0100,20,Y
407331,XP,NK-0200,20,Y
407351,XP,LT-1100,20,Y
407398,XP,NK-0200,20,Y
407409,FG,LT-1100,38,Y
407421,XP,LT-1100,20,Y
407440,FG,LT-1100,22,Y
407451,XP,NK-0200,20,Y
407472,FG,JN-0600,40,Y
407480,FG,RB-2200,21,Y
407500,XP,RB-2200,20,Y
407509,XP,JN-0600,20,Y
407534,XP,JN-0600,20,Y
407560,XP,RB-2200,20,Y
407581,FG,JN-0600,25,Y
407591,XP,RB-2200,20,Y
407601,FG,RB-2200,28,Y
407604,XP,RB-2200,20,Y
407618,XP,JN-0600,20,Y
407642,XP,NF-0300,20,Y
407672,FG,DA-0300,45,Y
407693,FG,DA-0300,48,Y
407703,FG,NF-0300,22,Y
407712,XP,DA-0300,20,Y
407742,FG,NF-0300,33,Y
407759,XP,NF-0300,20,Y
407769,FG,DA-0300,52,Y
407787,FG,MP-2100,40,Y
407814,XP,JR-1100,20,Y
407851,XP,MP-2100,20,Y
407857,XP,JR-1100,20,Y
407898,XP,JR-1100,20,Y
407916,XP,JR-1100,20,Y
407939,FG,JN-0600,39,N
407982,XP,JN-0600,20,Y
407996,FG,RG-1500,50,Y
408015,FG,RG-1500,38,Y
408045,FG,JN-0600,21,Y
408091,FG,JE-0200,35,Y
408102,XP,JK-0200,20,Y
408126,XP,JK-0200,20,Y
408143,XP,JE-0200,20,Y
408157,XP,JK-0200,20,Y
408176,FG,JE-0200,24,Y
408187,FG,JK-0200,51,N
408221,FG,JE-0200,34,N
408231,XP,JK-0200,20,Y
408249,FG,CB-0700,51,Y
408260,XP,DC-0500,20,N
408294,FG,DC-0500,49,Y
408304,FG,CB-0700,50,Y
408314,XP,DC-0500,20,Y
408325,FG,DC-0500,30,Y
408350,FG,CB-0700,54,Y
408362,XP,CB-0700,20,Y
408384,FG,DC-0500,45,Y
408403,XP,CB-0700,20,Y
408410,FG,DC-0500,25,Y
408424,FG,RL-1300,22,Y
408438,FG,JH-0900,48,N
408462,XP,RL-1300,20,Y
408494,FG,JH-0900,38,Y
408501,XP,RL-1300,20,Y
408519,XP,JH-0900,20,Y
408544,XP,RL-1300,20,Y
408560,FG,RL-1300,35,Y
408596,XP,JS-1100,20,Y
408605,FG,JF-0900,32,Y
408616,FG,JS-1100,49,N
408623,XP,JF-0900,20,Y
408636,XP,JS-1100,20,Y
408656,XP,JS-1100,20,Y
408664,FG,JF-0900,37,Y
408703,FG,JF-0900,40,Y
408740,FG,JS-1100,21,Y
408754,FG,SG-1100,51,N
408765,FG,JR-1100,28,Y
408802,FG,JR-1100,33,Y
408818,FG,JR-1100,35,Y
408828,FG,SG-1100,23,Y
408840,FG,SG-1100,32,Y
408864,FG,JR-1100,34,Y
408874,FG,SG-1100,32,Y
408891,FG,SG-1100,43,Y
408932,XP,JC-0900,20,Y
408942,XP,JB-7100,20,Y
408950,XP,JC-0900,20,Y
408966,XP,JB-7100,20,Y
408974,XP,JC-0900,20,Y
408993,FG,JB-7100,32,Y
409014,XP,JC-0900,20,Y
409075,XP,RL-0900,20,Y
409087,XP,RB-2200,20,Y
409097,XP,RB-2200,20,Y
409112,FG,RB-2200,38,Y
409120,XP,RL-0900,20,Y
409140,FG,RB-2200,60,N
409154,FG,RL-0900,25,Y
409181,XP,RB-2200,20,Y
409197,FG,RB-2200,51,Y
409202,XP,RB-2200,20,Y
409216,XP,RB-2200,20,Y
409226,XP,MP-2100,20,Y
409240,XP,SS-3100,20,Y
409251,XP,MP-2100,20,Y
409282,XP,SS-3100,20,Y
409301,FG,MP-2100,24,Y
409344,FG,SS-3100,30,Y
409360,XP,SS-3100,20,Y
409369,FG,SS-3100,35,Y
409380,XP,SJ-0300,20,Y
409407,FG,RS-3400,50,Y
409416,FG,SJ-0300,50,Y
409432,XP,RS-3400,20,Y
409446,FG,RS-3400,25,Y
409485,FG,RS-3400,52,N
409495,FG,SJ-0300,45,N
409532,FG,RS-3400,31,Y
409594,XP,OM-0100,20,Y
409616,XP,OM-0100,20,Y
409625,XP,NR-0100,20,Y
409638,FG,OM-0100,32,Y
409648,FG,NR-0100,27,Y
409663,XP,NR-0100,20,Y
409689,FG,OM-0100,20,Y
409695,XP,NR-0100,20,Y
409710,XP,NR-0100,20,Y
409758,FG,NF-0300,38,N
409768,FG,MC-3000,52,N
409822,FG,MC-3000,48,Y
409861,XP,MC-3000,20,Y
409869,XP,MC-3000,20,Y
409909,XP,NF-0300,20,Y
409929,XP,NK-0200,20,Y
409957,XP,NK-0200,20,Y
409968,FG,DA-0300,18,Y
409987,FG,DA-0300,25,Y
410005,XP,NK-0200,20,Y
410012,FG,DA-0300,25,Y
410024,XP,NK-0200,20,Y
410035,XP,DA-0300,20,Y
410054,XP,DA-0300,20,Y
410067,FG,NK-0200,29,Y
410091,XP,MS-5200,20,Y
410099,XP,SG-0800,20,Y
410117,FG,SG-0800,31,Y
410125,XP,SG-0800,20,Y
410137,XP,SG-0800,20,Y
410148,XP,MS-5200,20,Y
410204,XP,SG-0800,20,Y
410211,XP,MS-5200,20,Y
410228,FG,SG-0800,36,Y
410237,XP,MS-5200,20,Y
410247,XP,MS-5200,20,Y
410271,FG,SH-0400,36,N
410331,XP,SH-0400,20,Y
410334,XP,SH-0400,20,N
410346,FG,SH-0400,44,Y
410417,FG,JK-0200,29,Y
410466,XP,DC-0500,20,Y
410480,XP,DC-0500,20,Y
410519,FG,JK-0200,33,Y
410532,FG,DC-0500,37,Y
410550,XP,DC-0500,20,Y
410562,FG,JK-0200,48,Y
410581,XP,MS-5200,20,Y
410595,FG,BC-3000,46,Y
410601,FG,BC-3000,44,Y
410631,FG,BC-3000,38,Y
410641,XP,MS-5200,20,Y
410651,FG,BC-3000,36,Y
410673,FG,BC-3000,30,N
410693,FG,BC-3000,20,Y
410703,FG,MS-5200,25,Y
410766,FG,SS-3100,45,Y
410792,FG,NF-0300,46,N
410799,FG,SS-3100,39,N
410833,FG,SS-3100,31,Y
410852,FG,SS-3100,50,N
410863,XP,NF-0300,20,Y
410884,FG,PD-0200,44,Y
410890,FG,JH-0900,31,Y
410893,XP,PD-0200,20,Y
410906,XP,PD-0200,20,Y
410911,XP,PD-0200,20,Y
410918,XP,JH-0900,20,Y
410931,XP,JH-0900,20,Y
410947,XP,JH-0900,20,Y
410962,FG,PD-0200,29,Y
410992,XP,JH-0900,20,Y
411053,XP,JH-0900,20,Y
411063,FG,MC-3000,23,Y
411070,FG,JN-0600,46,Y
411082,FG,MC-3000,27,Y
411105,XP,MC-3000,20,Y
411121,XP,MC-3000,20,Y
411134,FG,MC-3000,27,Y
411157,XP,JN-0600,20,Y
411185,XP,MC-3000,20,Y
411190,XP,JN-0600,20,Y
411203,XP,JN-0600,20,Y
411225,FG,JS-1100,29,Y
411238,FG,RL-0900,26,Y
411245,FG,RL-0900,28,Y
411260,XP,JS-1100,20,Y
411289,FG,RL-0900,22,Y
411365,XP,RS-3400,20,Y
411399,FG,JR-1100,36,Y
411419,XP,JR-1100,20,Y
411432,XP,JR-1100,20,Y
411450,XP,RS-3400,20,Y
411474,FG,RS-3400,27,Y
411491,XP,JR-1100,20,Y
411501,XP,RS-3400,20,Y
411535,FG,RS-3400,22,Y
411582,XP,RL-1300,20,Y
411597,XP,RL-1300,20,Y
411605,XP,RL-1300,20,Y
411636,XP,RL-1300,20,Y
411644,FG,OM-0100,40,Y
411657,XP,RL-1300,20,Y
411716,FG,LT-1100,39,Y
411727,XP,JE-0200,20,Y
411736,FG,LT-1100,31,N
411745,XP,LT-1100,20,Y
411758,FG,JE-0200,35,N
411772,XP,LT-1100,20,Y
411784,XP,JE-0200,20,Y
411793,XP,LT-1100,20,Y
411814,FG,JE-0200,25,Y
411825,XP,LT-1100,20,Y
411839,XP,JE-0200,20,Y
411859,XP,JE-0200,20,Y
411873,FG,LT-1100,36,Y
411894,XP,CB-0700,20,Y
411903,XP,JC-0900,20,Y
411934,FG,JC-0900,38,Y
411953,XP,JC-0900,20,Y
411967,XP,JC-0900,20,Y
411982,XP,JC-0900,20,Y
412003,XP,JC-0900,20,Y
412034,FG,JB-7100,40,Y
412058,XP,NR-0100,20,Y
412073,XP,NR-0100,20,Y
412095,XP,NR-0100,20,Y
412139,FG,JB-7100,20,Y
412163,XP,JB-7100,20,Y
412207,XP,NK-0200,20,Y
412226,FG,NK-0200,28,Y
412242,FG,NK-0200,47,Y
412268,FG,MP-2100,23,Y
412276,XP,NK-0200,20,Y
412295,FG,NK-0200,28,Y
412307,FG,NK-0200,19,Y
412338,XP,NK-0200,20,N
412363,XP,SG-0800,20,Y
412379,XP,SG-0800,20,Y
412392,XP,SG-0800,20,Y
412406,FG,SG-0800,26,Y
412417,XP,JF-0900,20,Y
412424,FG,SG-0800,40,N
412439,XP,JF-0900,20,Y
412486,XP,SG-0800,20,Y
412521,XP,SG-1100,20,Y
412549,XP,SG-1100,20,Y
412568,XP,SJ-0300,20,Y
412578,FG,SJ-0300,57,N
412589,FG,SJ-0300,52,Y
412601,FG,SG-1100,37,N
412608,FG,SG-1100,25,Y
412656,XP,SJ-0300,20,Y
412661,FG,SJ-0300,33,Y
412674,FG,DA-0300,25,Y
412692,XP,DA-0300,20,Y
412701,FG,RG-1500,45,Y
412716,FG,RG-1500,28,Y
412746,FG,RG-1500,28,Y
412763,FG,RG-1500,49,Y
412778,XP,DA-0300,20,Y
412805,FG,RG-1500,48,N
412817,XP,DA-0300,20,Y
412857,XP,KB-2300,20,Y
412882,XP,RB-2200,20,Y
412902,XP,KB-2300,20,Y
412912,XP,RB-2200,20,Y
412931,FG,KB-2300,49,N
412941,FG,RB-2200,50,Y
412949,FG,KB-2300,26,Y
412960,FG,RB-2200,49,N
412990,FG,RB-2200,53,Y
412997,FG,KB-2300,49,N
413006,XP,JH-0900,20,Y
413022,FG,MC-3000,43,N
413034,XP,MC-3000,20,Y
413056,FG,MC-3000,20,Y
413070,FG,MC-3000,25,Y
413099,XP,MC-3000,20,Y
413108,FG,JH-0900,54,N
413114,XP,MC-3000,20,Y
413145,FG,JH-0900,22,Y
413152,XP,MC-3000,20,Y
413200,FG,NF-0300,36,Y
413214,XP,NF-0300,20,Y
413228,FG,NF-0300,49,N
413240,XP,NF-0300,20,Y
413264,XP,SJ-0300,20,Y
413281,XP,NF-0300,20,Y
413348,FG,MP-2100,26,Y
413369,FG,MP-2100,32,Y
413379,XP,MP-2100,20,Y
413390,FG,MP-2100,47,Y
413417,FG,LT-1100,39,Y
413436,FG,LT-1100,52,Y
413447,XP,MP-2100,20,Y
413461,FG,MP-2100,24,Y
413523,FG,JE-0200,45,Y
413535,XP,JE-0200,20,Y
413539,XP,CB-0700,20,Y
413554,FG,CB-0700,39,Y
413569,XP,CB-0700,20,Y
413579,FG,JE-0200,37,Y
413622,FG,JE-0200,43,N
413632,FG,CB-0700,51,N
413649,XP,JE-0200,20,Y
413679,FG,RL-0900,44,N
413690,XP,DC-0500,20,Y
413708,XP,RL-0900,20,Y
413748,XP,DC-0500,20,Y
413763,XP,RL-0900,20,Y
413788,FG,RL-0900,56,Y
413795,XP,RL-0900,20,Y
413806,XP,RL-0900,20,Y
413836,FG,SG-1100,37,Y
413880,XP,SG-1100,20,Y
413889,FG,SG-1100,53,Y
413907,XP,PD-0200,20,Y
413919,FG,SG-1100,28,Y
413986,XP,KB-2300,20,Y
414001,XP,KB-2300,20,Y
414017,FG,KB-2300,35,Y
414029,XP,MS-5200,20,Y
414041,FG,KB-2300,33,Y
414060,XP,MS-5200,20,Y
414090,FG,MS-5200,32,N
414104,XP,MS-5200,20,Y
414108,XP,MS-5200,20,Y
414122,XP,MS-5200,20,Y
414136,XP,KB-2300,20,Y
414175,XP,RL-1300,20,Y
414183,XP,RG-1500,20,Y
414193,XP,RL-1300,20,Y
414198,FG,RL-1300,52,Y
414227,XP,RL-1300,20,Y
414235,FG,RG-1500,38,Y
414250,FG,RL-1300,37,Y
414270,FG,RL-1300,20,Y
414312,XP,JF-0900,20,Y
414325,FG,JF-0900,48,N
414344,FG,JK-0200,40,Y
414369,XP,JF-0900,20,Y
414411,FG,JK-0200,28,Y
414428,FG,JF-0900,47,Y
414455,XP,SS-3100,20,Y
414467,FG,DA-0300,29,Y
414483,XP,DA-0300,20,Y
414498,XP,SS-3100,20,Y
414529,FG,DA-0300,24,Y
414537,FG,DA-0300,41,Y
414554,XP,SS-3100,20,Y
414586,FG,SS-3100,25,Y
414616,FG,DA-0300,32,Y
414634,FG,JB-7100,46,N
414643,XP,OM-0100,20,Y
414668,XP,JB-7100,20,Y
414698,XP,OM-0100,20,Y
414709,FG,JB-7100,55,Y
414738,FG,OM-0100,29,Y
414752,XP,OM-0100,20,Y
414763,FG,OM-0100,38,Y
414792,XP,JB-7100,20,Y
414805,FG,RB-2200,52,Y
414828,FG,RB-2200,24,Y
414853,FG,NR-0100,41,Y
414888,XP,RB-2200,20,Y
414890,XP,NR-0100,20,Y
414905,XP,NR-0100,20,Y
414949,XP,RB-2200,20,Y
414978,XP,NK-0200,20,Y
415000,XP,RS-3400,20,Y
415005,XP,NK-0200,20,Y
415021,XP,NK-0200,20,Y
415024,XP,NK-0200,20,Y
415039,XP,NK-0200,20,Y
415049,XP,RS-3400,20,Y
415061,FG,NK-0200,55,Y
415094,FG,NK-0200,23,Y
415116,FG,JN-0600,46,Y
415143,FG,JS-1100,40,N
415154,XP,JN-0600,20,Y
415179,XP,JN-0600,20,Y
415185,FG,JS-1100,32,Y
415201,FG,JN-0600,27,Y
415234,FG,JS-1100,21,N
415268,XP,BC-3000,20,Y
415288,XP,JR-1100,20,Y
415318,XP,BC-3000,20,Y
415339,FG,JR-1100,44,Y
415380,XP,JR-1100,20,Y
415392,FG,BC-3000,24,Y
415406,FG,BC-3000,56,N
415427,FG,BC-3000,29,Y
415436,FG,JC-0900,30,Y
415452,XP,SG-0800,20,Y
415467,XP,JC-0900,20,Y
415476,XP,JC-0900,20,Y
415488,FG,SG-0800,36,Y
415495,XP,JC-0900,20,Y
415507,FG,SG-0800,50,N
415520,XP,SG-0800,20,Y
415525,XP,JC-0900,20,Y
415558,XP,JC-0900,20,Y
415565,FG,JC-0900,37,N
415586,FG,RL-0900,49,Y
415603,FG,JF-0900,38,Y
415622,FG,JF-0900,49,Y
415629,XP,RL-0900,20,Y
415640,FG,JF-0900,31,Y
415653,XP,JF-0900,20,Y
415689,FG,JF-0900,37,Y
415714,FG,RL-0900,32,Y
415743,FG,DA-0300,33,Y
415749,XP,DA-0300,20,Y
415770,FG,DA-0300,39,N
415793,FG,DA-0300,33,Y
415830,XP,DA-0300,20,Y
415845,XP,DA-0300,20,Y
415862,XP,DA-0300,20,Y
415890,XP,MB-4600,20,Y
415902,XP,JK-0200,20,Y
415916,FG,JK-0200,23,Y
415931,FG,CB-0700,21,Y
415942,FG,CB-0700,46,Y
415958,FG,CB-0700,36,N
415988,FG,JK-0200,40,Y
416020,FG,JK-0200,23,Y
416028,FG,CB-0700,42,N
416061,XP,RG-1500,20,Y
416076,FG,RG-1500,27,Y
416118,FG,JB-7100,20,Y
416136,FG,JB-7100,48,Y
416152,XP,RG-1500,20,Y
416168,FG,JB-7100,50,Y
416233,XP,JH-0900,20,Y
416250,XP,SG-1100,20,Y
416264,XP,SG-1100,20,Y
416269,FG,JH-0900,55,N
416289,FG,SG-1100,44,Y
416305,FG,SG-1100,39,Y
416338,FG,SG-1100,23,Y
416372,XP,MS-5200,20,Y
416386,FG,RB-2200,20,Y
416414,XP,MS-5200,20,Y
416441,XP,MS-5200,20,Y
416451,XP,RB-2200,20,Y
416456,FG,MS-5200,43,Y
416476,FG,MS-5200,52,N
416519,FG,MS-5200,36,Y
416527,XP,RB-2200,20,Y
416543,FG,JS-1100,51,Y
416574,XP,JS-1100,20,Y
416592,XP,JS-1100,20,Y
416604,XP,KB-2300,20,Y
416614,FG,JS-1100,46,Y
416641,FG,JS-1100,24,Y
416654,FG,KB-2300,32,Y
416715,XP,MP-2100,20,Y
416736,FG,RS-3400,22,Y
416756,XP,MP-2100,20,Y
416780,FG,RS-3400,47,Y
416791,FG,MP-2100,44,Y
416799,XP,MP-2100,20,Y
416811,FG,MP-2100,38,Y
416824,XP,MP-2100,20,Y
416836,XP,RS-3400,20,Y
416845,XP,MP-2100,20,Y
416855,FG,MP-2100,37,Y
416885,XP,SG-0800,20,Y
416910,XP,SG-0800,20,Y
416922,XP,DC-0500,20,Y
416953,FG,DC-0500,29,Y
416962,XP,SG-0800,20,Y
416970,FG,DC-0500,24,Y
417040,FG,DC-0500,41,Y
417050,FG,JR-1100,33,Y
417059,FG,SJ-0300,48,Y
417082,XP,JR-1100,20,Y
417094,FG,SJ-0300,43,Y
417154,FG,JR-1100,53,N
417166,XP,SJ-0300,20,Y
417170,XP,JR-1100,20,Y
417175,XP,SJ-0300,20,Y
417184,XP,JR-1100,20,Y
417198,XP,SJ-0300,20,Y
417218,XP,SS-3100,20,Y
417232,FG,SS-3100,32,Y
417246,FG,GH-0600,34,Y
417261,XP,GH-0600,20,Y
417272,XP,SS-3100,20,Y
417284,XP,GH-0600,20,Y
417297,FG,SS-3100,28,Y
417307,XP,SS-3100,20,Y
417318,FG,GH-0600,27,Y
417328,FG,SS-3100,21,Y
417341,FG,GH-0600,28,Y
417353,FG,SS-3100,23,N
417359,XP,GH-0600,20,Y
417370,FG,GH-0600,58,N
417382,FG,GH-0600,18,Y
417395,XP,PD-0200,20,Y
417408,FG,NK-0200,32,Y
417416,FG,PD-0200,43,N
417418,XP,NK-0200,20,Y
417456,FG,NK-0200,42,Y
